pi_id,name
397526,Wolmer Vasconcelos
439675,Alberto Segre
521525,Richard Brower
262645,Magali Roux-Rouquie
562791,Giridhar Manepalli
258755,Jeffrey Daniels
119076,Monish Chatterjee
523191,Ben Stuart
431150,Joe Kniss
549792,Lynette Jones
536696,Divyakant Agrawal
294913,Igor Devetak
171549,Ann Redelfs
381930,Michael Fischer
502611,Ying Xu
33528,R. J. Cifone
543578,Florian Metze
317671,O. Christene Moore
69968,Michael Fredman
473916,Wolfgang Bauer
550455,Henry Fuchs
292276,Richard Ewing
12053,Pat McFarling
351259,Paula Stamps
196814,Mark Stickel
496127,Gabrielle D. Allen
513638,Steven Ruggles
369415,Jin Kyu Lee
481153,Donald Martin
429111,Adam Arkin
564485,Roch Guerin
558235,Christian Schunn
340163,F. James Rohlf
553459,Bernard Lesieutre
57556,Sam Toueg
550736,Katya Scheinberg
519715,Gookwon Suh
498292,Joseph Nadeau
393628,S Lakshmivarahan
523503,Elizabeth Sklar
387279,Daniel Zeng
183781,Herbert Hauptman
558297,Marie desJardins
533320,Arthur Erdman
263869,Harvey Gould
549961,Jennifer Smith
367485,Nasir Ghani
204450,Lu Ruan
375299,B Mark Britt
511464,Vijay Shanker
533458,Clifford Dacso
495325,Eric Feron
348303,Christopher Byrne
278961,Robert Detrick
281865,Mark Shayman
554954,Zhenbu Zhang
283237,Liming Xiong
256033,Terence Smith
398322,John Sibert
188560,Jerry Ianni
82576,Frank Miglorie
562148,Margret Hjalmarson
530649,Steven Ellingson
260820,Swades De
250639,Max Louwerse
451038,Chengzhong Xu
5533,Kevin Franciosi
562850,Pieter Peers
443277,Shannon McMullen
499677,Philip Howard
463404,Christine Stephenson
490894,Gangbing Song
499499,Jonathon Cummings
486198,David Schwartz
550801,Imre Kondor
435228,John F. Collins
112837,David Schimmel
450672,Charles Van Loan
513355,Jake Abbott
531354,James Lathrop
560817,Ryan Kastner
533833,Jill Denner
195464,Robert Eisenberg
550118,Heather Richter Lipford
522219,Johannes Goebel
389044,Clement Yu
550545,Xin He
518197,Daniel Gildea
293053,Ki Hwan Yum
240399,Chao Lu
377652,Hiroshi Matsui
397889,Yunfeng Wang
212811,Guy DeRose
526394,Michael Saunders
551132,Chen-Nee Chuah
213904,Stephen Morrison
532923,Alexandros Labrinidis
518451,Philip Schniter
307806,Alexander Gow
97574,Bhavin Mehta
62500,Patrick Mantey
518306,Adrian Sandu
497484,Charles Melcher
559638,Sanguthevar Rajasekaran
15701,Yuval Shahar
211384,Barry McCoy
550386,Hung Ngo
450550,Jon Kleinberg
6847,Douglas Perednia
485266,Neil Immerman
94810,Jin-Joo Song
557740,Julie Linsey
561764,J. Michael McCarthy
537066,L. Jean Camp
559498,Philip Papadopoulos
560767,Geraldine Legendre
497485,Mariya Zhuravleva
35857,John Horty
437263,Edward Whittaker
540248,Paul Seymour
454844,Henry Liu
560408,Leyuan Shi
172721,Eric Rasmussen
425715,Felicia Doswell
540170,Scott Klasky
173902,Robert Weih
474957,James Ferwerda
381968,Haixun Wang
451238,Luis Gravano
321258,Richard Wang
126952,Thomas Kailath
538347,Devin Jindrich
544625,Davar Khoshnevisan
522419,Zhijun Li
486351,Joseph Rizzo
228786,Rafic Bachnak
485727,Laura Stanley
444122,Dario Salvucci
228280,Joon Ho Cho
564929,Mokshay Madiman
518623,Vincent Ng
555188,Douglas Toomey
440567,Gary Zoppetti
106605,Blaise Cronin
441389,David Yao
508938,Jayachandran Sethuraman
553504,Dan Stamper-Kurn
214894,Richard Zeckhauser
356017,Kai Lin
416130,Robert Lindeman
223130,Paul Michaels
526138,Lauren McIntyre
513043,John Stanton
374822,Randolph Bias
560120,Tao Shu
558293,Sarah Wille
495297,Nan Marie Jokerst
541930,Michael Zavlanos
365928,Stephen Soderland
540643,Amy Apon
226162,Robert Newcomb
57332,Imao Chen
553625,Panagiota Karava
273061,Pradip Sheth
409429,James Aspnes
317581,Nicholas Patrikalakis
549747,Lawrence Pileggi
497001,Eiko Ikegami
537136,Sheldon Brown
255828,Kenneth O
540846,Darrell Long
502215,Xiaohu Guo
408779,Scott Zrebiec
369365,Lloyd Smith
431099,Vicki Chandler
549235,Joseph Krajcik
408793,Martin Kenney
520353,Jeroen Tromp
164962,Robert Hiromoto
460928,Sherri Frizell
474225,Sarah Bergbreiter
546850,Peter Kahn
196076,Charles Owen
560747,Aijun Song
451494,Edward Coffman
501995,Tolga Tasdizen
505885,Mubarak Shah
563462,Robert Summers
488552,Helen Pushkarskaya
560200,Yuguang Fang
419625,James Moore III
539009,Eugene Fiorini
530927,Thomas Hauser
530769,Thomas Marchitto
336181,Joseph Pierluissi
517724,J. Bruce German
541120,Zoica Cerasela Dinu
509001,Ahmed Elgamal
551496,Ming Yuan
474699,Mark Spong
159587,Edward Kirkpatrick
359707,Tzi-Cker Chiueh
561152,Ran Libeskind-Hadas
64474,Siddhartha Chatterjee
553205,Jeremy Bailenson
531145,Mario Szegedy
225950,Ellis Horowitz
183382,James Foley
550869,Mark Riedl
536246,Brent Opell
559204,Bing Wang
521959,Lynne Parker
316612,Vinette Ashford
327815,Jean-Yves Herve
553458,Parameswaran Ramanathan
533854,Frank Vernon
415164,Marija Drndic
294776,Dina Goldin
353798,Asai Asaithambi
430657,Thomas Horton
550379,John Logie
564843,Darrell Velegol
544864,Qianfan Xu
504410,Mary Anderson
528635,David Lilja
485569,Jack East
226134,Henrik Nilsson
515398,H. Bernhard Schlegel
407833,Miroslaw Truszczynski
518657,Alin Deutsch
499410,Gopalan Nadathur
554082,Andrew Nealen
50855,Michael Dillencourt
550079,Fengfeng Ke
533488,Daphne Bavelier
279740,Brian Blais
562949,Robin Dowell
201423,Jerome Pine
4158,Melinda Allen
14054,Raman Unnikrishnan
472085,Yang Xiao
522995,Mohammad Mahoor
563275,Gerhard Sonnert
280193,Yuliang Zheng
551137,Suhas Diggavi
497073,Cynthia Breazeal
439711,Chun Wai Liew
445138,Shuhong Gao
425117,Theresa Beaubouef
273808,Woodruff Sullivan
289923,Suresh Bhavnani
496746,David Phillips
289841,Robert Sharpe
558904,James Bowring
517725,Cynthia Ching
288514,Thomas Baker
450771,David Notkin
173681,M. Craig Dobson
37744,Lisa McIlrath
316715,Ming-Deh Huang
505731,Dayton Clark
451456,Chung-Kuan Cheng
554596,Jizhong Xiao
552857,Steven Manson
257066,Stephen Levinson
532505,Robert Jackson
540516,Irem Tumer
508240,Ramin Zabih
123495,John DiElsi
531632,Sharlini Sankaran
435823,Sambit Bhattacharya
3784,Lu-Hsin Klein
494506,Hong-Chao Zhang
451767,Alla Safonova
206846,Carl Singer
206019,Kevin Tsai
561782,Matthew Dwyer
32416,Melinda Shore
547942,William Wright
6599,Gregory Burns
551906,Christopher Peterson
379746,David Sheinberg
125021,Louise Stark
518256,Andreas Stathopoulos
381587,Todd Brun
550844,Jing Deng
542046,Vikram Adve
518380,Thomas La Porta
359042,Michael Gennert
17537,John Courtney
420964,Gregory Korshin
297686,Joshua Bers
258485,Alan Jeffrey
554545,Alexander Ihler
38780,Matthew Ginsberg
120692,Tad Thurston
57638,Curtis Floyd
379282,Julie Adams
460153,James Freudenberg
515717,Ross Whitaker
547255,Jonathan Rubin
291147,Stephen Porges
489828,Jian-Ping Wang
239126,Peter Shane
427568,Herbert Schorr
541887,Hosam Fathy
24532,James K. Martin
294917,David Kempe
550462,Edward Fox
485068,Krishnaiyan Thulasiraman
563765,Patrice Chalin
498443,Catherine French
484710,Mark Asta
476755,Robert Griffiths
66605,James Armstrong
560774,Christopher Duffy
451831,Marc Liberatore
425175,Danny Krizanc
492224,Aleksandar Kavcic
311710,Edward Wegman
517853,Agnes Szanto
472231,Sukumar Ghosh
489359,Michelle Scribner-MacLean
529582,Timothy Brown
505321,Max Mintz
550986,Inderjit Dhillon
544982,Jianhong Ren
523439,Mustafa al'Absi
563122,Burcin Becerik-Gerber
257363,Ramon Lawrence
485877,Robert Harper
518015,Hector Munoz-Avila
299988,Karen Leong
505880,Weichen Wong
231082,Bijan Jabbari
106147,Casey Lide
38120,Richard Statman
15570,Beth Fitos
563414,Andrea Tapia
320975,Ralf Koetter
365820,Duane Johnson
438120,Johnnella Butler
327816,James Kowalski
540778,Yung-Hsiang Lu
517175,Michael Green
98338,Laurene Fausett
396906,Irma Becerra-Fernandez
513676,Lek-Heng Lim
440623,Nicole Radziwill
475718,Virgil Wallentine
284791,Bharat Jayaraman
121416,Cynthia Brewer
337959,Joseph Geigel
209556,Andrew P. Bernat
247495,Wilson Hsieh
528361,Constantine Katsinis
215032,Patricia Clark
480836,Jack Burns
339912,Claudio Bettini
499302,Selma Sabanovic
455469,Catherine Cramton
562752,Ian Akyildiz
451742,Alexandra Duel-Hallen
434705,Blake Hannaford
550282,Michael Hicks
384032,Catalin Roman
472056,Christian Vogler
452577,Dana Rotman
213465,Giovanni De Micheli
525965,Jia Di
527384,Anthony Skjellum
519591,Kathryn McKinley
548759,Rahul Singh
502127,Byung-Jun Yoon
159584,Peter Lyman
255294,Tridas Mukhopadhyay
507875,Silvio Savarese
535183,Deming Chen
559253,Deniz Gurkan
528942,Lei Xie
493483,Deanna Barch
260340,Katerina Papoulia
491916,Sherif Abdelwahed
521703,Leen-Kiat Soh
2549,Donna Kutnick
513094,Eric Shea-Brown
518263,Elliot Anshelevich
507741,Semyon Meerkov
197478,Yavuz A. Oruc
179578,Randall Rasmusson
539241,William Kaiser
478564,Stephen Johnson
336121,Johnson Thomas
438630,Esther Klabbers
85699,Marc Rotenberg
549592,Jun Ueda
349919,Julio Martinez
193662,Ray Quay
56584,Arthur Westerberg
311637,Gerald Micklow
462894,Bhaskar Banerjee
488662,Kevin Ashley
397794,Mary Elizabeth Jones
438651,Sang Chin
553748,Cameron Abrams
167087,Lynn Meskell
102639,David Cheng
529380,Hanqin Tian
499228,James Hendler
431233,Chitta Baral
82463,Harvard Townsend
428845,Garret Okamoto
485645,Yufeng Wu
527035,Tolga Soyata
225856,Douglas Lenat
43892,C.E. Tapie Rohm
485560,Sandeep Sadanandarao
226578,Anne Savage
283387,Spyros Magliveras
283804,Huseyin Abut
496425,Qi Tian
11649,G. Martin Hotaling
565099,Henrik Christensen
463149,Sigal Gottlieb
70713,D Sivakumar
424054,Linda Werner
533355,Thomas Funkhouser
289604,Gary Cziko
531923,Bill Lin
425803,Donna Reese
532784,Daniel Abadi
376042,Xiaohe Wu
260354,Holger Kley
548255,Luo Si
508813,Patrick Engebretson
343709,Alfredo Cruz
297854,Williams Harrison
10962,Mebarek Alouani
556536,Hongfei Lin
96365,Peter Jordan
414666,Kejie Lu
529271,Jeffrey Anderson
527291,Jennifer Preece
554265,Sara McMains
546383,Andrew Burton
276145,Subrata Mukherjee
364273,Aditya Mathur
320780,Avinash Kak
359639,E. Haacke
561905,Loukas Lazos
416565,Ari Gross
560173,Xiang-Yang Li
340589,Hing Leung
533278,David Shaw
408589,Amos Ron
549790,John Fourkas
486469,James Conrad
369489,Xiangmin Jiao
497275,Susan Ashdown
559843,Richard Martin
564410,Bevlee Watford
499672,Billy Day
451371,Rosario Gennaro
193836,Richard Stoll
425896,Alan Shih
135266,Marina Krol
545120,Anita Raja
82857,Xiaojun Shen
533300,Michael Freedman
67163,John Moseley
561855,Janice E. Cuny
146337,Diane Sieber
536741,Michael Mislove
549481,Greg Link
521520,Stephen Matthews
520895,Allison Okamura
520864,David Cooper
301111,Joel Burdick
485852,Shane Connelly
524913,Jean-Philippe Richard
511511,Daniel Barbara
501921,Ioannis Koutis
534889,J. Alex Halderman
515828,Urbashi Mitra
260819,Roberto Rojas-Cessa
470450,Douglas Jones
508496,Lara Dolecek
533202,Jinzhu Gao
344342,Murali Ramanathan
396709,James Marron
226545,Martin Felsen
334663,Yuedong Wang
525543,Ahmed Abbasi
260689,Daniel Kiskis
562483,James Howison
491613,Geoffrey Xie
548177,Dan Wallach
187175,Aristides A. Requicha
551041,Yanchao Zhang
425243,William Booth
513166,Jack Gallant
458852,William Manning
550327,James Sethian
513187,Carlo Tomasi
197517,Hagai Meirovitch
396971,Krishna Shenai
255078,Stephen Malkin
142994,Robert Cowan
332626,Louis Goldstein
435765,Stephen McMillan
564616,Burton Rosenberg
229871,Marguerite Giguette
492978,John Hooker
560140,Jeffrey Reed
550439,Jeremiah Willcock
563149,Ramana Pidaparti
522848,Sonia Lasher-Trapp
308372,Andreas Acrivos
450900,Daniel Weld
496500,Yuhai Tu
519592,Vitaly Shmatikov
332082,Craig Chambers
525581,Judith Juvancic-Heltzel
295865,Stuart Zweben
536772,Susan Silbey
558299,Nigamanth Sridhar
461021,Stefano Soatto
531356,Robyn Lutz
538687,Jinbo Xu
521588,Lynn Sparling
520932,Bilge Mutlu
507533,Owen Rambow
60234,Gail Whitney
223265,Sang-Eon Park
257195,Paul Stoffa
492519,Aftab Ahmad
382069,Moritz Steiner
528342,Gregory Heileman
536307,Ali Dhinojwala
166379,Patricia Thomson
555532,John Wilkin
526918,John Gallagher
349741,Byron Reeves
559275,Feiqin Xie
509536,Mark Engebretson
483444,Steven Myers
559993,Pradeep Sen
452174,Jonathan Hodgson
511781,Thomas Palfrey
173448,Jack Wills
564664,Ruzica Piskac
314715,Ronald Angel
493726,Christopher Moore
544268,Robert Waymouth
269011,Bernard Bialecki
550392,Yusu Wang
466440,Jamie Kirkley
283071,Hasina Abdu
343385,Janeen Hill
535315,Yoonsuck Choe
283063,Thomas Holsen
425220,Christy Chatmon
152774,Karl Lieberherr
355671,Noel Zahler
451820,Hongwei Xi
557470,Ben Taskar
162505,Yip-Wah Chung
348462,Jon Sjogren
540776,Ananth Grama
521045,Pinaki Mazumder
557396,Michael Jensen
456843,Dmitri Strukov
246370,Molly Shor
549593,Minoru Shinohara
452007,Matthew Zekauskas
409328,Sandra Irani
421263,Stephen Helms Tillery
532079,Eitan Tadmor
118484,Richard Schlichting
550714,Abhinav Gupta
559170,Shu-Guang Li
381425,Stephen Bond
530090,Thomas Ackerman
507958,Anna Gilbert
97585,Rogers Davis
528224,George Legrady
343534,Virginia Lo
313722,George Watson
478274,Philip Pincus
516916,Ronen Gradwohl
204574,David Beazley
557200,Kyongbum Lee
539097,Rena Zieve
183271,Robert Funderlic
97363,John Lillis
564745,Ivan Seskar
523968,James McClelland
553493,Heath Hofmann
478411,James Preisig
44840,Mary Kate Worden
550886,Christine Shoemaker
173930,Russell Mersereau
486283,Zoran Obradovic
511729,Zhaozheng Yin
201220,Dorrit Billman
381033,Gregory Buck
563098,Juan Pablo Vielma Centeno
425137,Margaret Ross
521594,Karthikeyan Sankaralingam
563723,Kimmen Sjolander
366019,David Lind
461699,John Baillieul
560639,Anthony Gamst
485193,Douglas Arnold
533233,Francis Lastowka
527336,Leszek Malkinski
331667,Jozsef Beck
57334,Brajendra Panda
423885,Yang Cai
527984,Lori Pollock
542106,Jonathan Heritage
541024,Illya Hicks
557651,Ouri Wolfson
525585,Joel Greenstein
497082,Rajeev Alur
370419,Mitchell Wand
484825,Dean Buonomano
503795,Jay Alameda
408878,Zhiyuan Li
466700,Peter Cummings
531068,Brygg Ullmer
52508,Kaiping Li
545356,Murad Taqqu
382681,John Hopcroft
120526,Micheal McCoy
463616,Thomas Zacharia
551900,Adam Powell
438436,David Liebovitz
547366,Alan Edelman
258749,Reha Tutuncu
528634,Ramesh Harjani
564848,Thomas Hou
503250,Youngmoo Kim
53119,Andrew Pleszkun
346255,Bernard Reilly
545047,Kang Wang
550401,Amol Deshpande
553652,Mikhail Atallah
529460,David Shonnard
557984,Kuruvilla John
528321,Sunil Kumar
469971,Sayan Mitra
226193,Michael Kohlhase
527986,Alfinio Flores
451080,Wu-chang Feng
410140,Bruno Dutertre
531894,Deborah Grove
517390,Arun Prakash
365960,Fernando Pereira
67224,Ellen Manning
522297,David Hachen
421543,Nora Allred
414767,Pierre-Philippe Beaujean
543570,Qijun Gu
558132,Mihaela van der Schaar
459571,Antonio Baptista
497248,Eugene Zhang
464119,Andrea Lawrence
279768,Irving Reed
211338,Bharat Soni
562163,Xue-Wen Chen
503668,Gregor Henze
328784,Jose Sinibaldi
330695,Lila Gierasch
307895,William Perrizo
421356,Erik Ydstie
560385,William Thomas
518640,Walid Najjar
482097,Kenneth Perlin
228096,Suzanne Weisband
448530,Stephen Eubank
555324,Emmett Witchel
298190,Richard Rowberg
503360,Danqing Zhu
564706,Lixin Gao
149035,Ivan Sag
250064,Victor Barroso
279610,Dongsoo Kim
183349,Norman Zabusky
408722,Mark Lyon
259482,S.Murry Sherman
523280,Daniel Liberzon
563358,Andrea Richa
50196,Gwan Choi
414806,Jim Jones
488691,Mei-Hwa Chen
223209,Shantanu Namjoshi
485910,Engin Kirda
367467,William White
140101,Timothy Hickey
530582,Swarup Bhunia
289913,Christine Williams
356387,Gene Simmons
562677,Le Gruenwald
139872,Graham Carey
183385,"S. Gordon Moore, Jr."
528443,Chien-Chung Shen
441321,Paige Smith
497149,Fei Sha
57093,James Luckett
370683,Harry Mairson
496807,Michael Horn
519555,Shriram Krishnamurthi
147158,Dong-Guk Shin
450949,Timothy McLaughlin
196080,Andrew Adams
183122,Victor Adamchik
62566,Zoran Siveski
463073,Tim Rogers
396064,James Fleming
486288,Toshiro Kubota
173429,Vasilis Marmarelis
362246,Joel Thompson
465461,Mahadevan Subramaniam
478878,Brenda Britsch
521573,Cesare Tinelli
553660,Christian Lebiere
289753,Brian Amento
524498,Peter Rona
489370,Marcela Carena
526982,John Hedrick
545158,Theresa Mayer
40981,Deborah Whitfield
365970,Jerome Crowder
257184,David Brogan
541915,Mark Hill
320851,Hans Chalupsky
550308,Emanuele Viola
561979,Srini Devadas
139519,Oscar Moreno
325495,Timothy M. Pinkston
521649,Janusz Konrad
475021,Alice Silverberg
398251,Sunil Shende
426498,Gary Meyer
340694,Lance C. Perez
451991,Antonio Ortega
451466,Edmond Jonckheere
521367,Roberto Tamassia
320643,Sharon Tuttle
559256,Harvey Newman
425343,Wojciech Szpankowski
564879,Ismail Guvenc
500661,Padmini Srinivasan
455118,Vwani Roychowdhury
11972,Michael Dever
56716,John Christenberry
495004,Ioanna Semendeferi
495364,Robert Cartwright
486003,Michael Kearns
561892,Salim Hariri
400088,Endre Szemeredi
468859,Mary Harrington
332139,W. Rhett Davis
503115,Shaileen Pokress
499351,AnHai Doan
409574,George Kamberov
502772,Michael C. Fu
412303,Leslie Loew
564051,Georgios Giannakis
321867,Dana Anderson
535783,Stefan Timmermans
33452,Steven Schroeder
120694,Thomas Vaughan
353897,Charles Fillmore
311087,Hector Klie
497354,Jerry Goldman
186565,Charles Fischer
426965,Kevin Brewer
549509,Metin Sitti
539994,Subramaniya Hariharan
325317,Meinolf Sellmann
217758,Sanjeev Kulkarni
463098,Guanling Chen
252343,Mary Califf
289997,Hans Scholl
467823,Michael Neely
563384,Ko Nishino
33600,Geraldine Grant
337814,Eszter Hargittai
206900,Sergei Nirenburg
420797,Marian Neamtu
537808,Daniel Friedman
555789,Laurent Younes
549794,James Hetrick
517450,Mahadevan Ganesh
281301,Mark Kornbluh
444191,M. Brian Blake
94759,Joseph DePinto
44622,Jerome Bennett
549541,John Carroll
228266,Joseph Hardin
555208,John Bush
489023,Michael Tu
543503,James Ivory
443288,Selmer Bringsjord
554067,Wyatt Newman
540225,Mircea Grigoriu
497218,Arun Venkataramani
443284,Subalekha Udayasankar
460489,Alain Martin
402256,Thad Polk
552897,Thomas Moher
502143,Yongjie Zhang
551130,Adriaan van der Hoek
518026,Peter Allen
247565,Paul Hu
508237,Uzi Vishkin
161570,Sandra Ball-Rokeach
451719,Mary Beth Ruskai
554770,S. Ranji Ranjithan
408437,Roland Glowinski
563440,Steve Harrison
463050,Thomas Lada
32724,Arvind Ramadorai
508084,Casey White
446323,Otto Sankey
487316,Diana White
534536,Ben Reichardt
558448,Matthew Turk
173901,Paul Doruska
388834,Krishnaprasad Thirunarayan
123463,Philip Lewis
321436,Xiuqi Li
557941,Michael Taylor
475435,Kristin Dana
33434,Kathy Kalleker
558834,Jane Lehr
228088,Nikki Mirghafori
564652,Silas Beane
556478,Thomas Harmon
440030,Zoe Wood
564275,Benjamin Recht
52879,Hui Hai Liu
558368,Wenjin Zheng
257744,Majd Alwan
536668,Clifford Shaffer
560806,James Foster
438166,A. Keith Dunker
548312,Lin Zhong
427427,Kenneth Goldman
475693,Geoffrey Henebry
410155,John Hitchcock
549865,Joshua Trzasko
486384,Robert Schweller
560864,Matthew Mason
166359,Joseph Bernt
376074,Berna Massingill
560748,Zheng Peng
456828,Dongbin Xiu
67301,Alan Tottle
553586,Michael Lewis
486300,Cynthia Marling
486325,Rong Zheng
362937,Jordan Pollack
489545,Leysia Palen
550254,Marina Blanton
563711,Kevin O'Connor
226577,Michael Darre
292572,Samir Chopra
217890,Diane Gromala
343711,Viktor Zaharov
544880,Cihan Tepedelenlioglu
473912,Hilmar Lapp
508296,Eamonn Keogh
333698,Martha Pollack
193400,Diane Favro
387219,Gilberto Fochesatto
495554,Osman Yasar
564222,Chuan Yue
521561,David Eil
540798,Marc Garbey
467756,Daniel Edelson
518669,Melissa O'Neill
359059,Christopher Jaynes
225605,Robert Kremens
97465,Timothy Huang
316739,Duminda Wijesekera
517681,Marshall Van Alstyne
89495,Charles Sites
522462,Imadeldin Mahgoub
544621,Maggie Cheng
471720,Bradley Kuszmaul
343537,Cynthia Brown
342400,Michael Quinn
553596,Upendranatha Chakravarthy
161277,Ralph Byers
489570,Garold Stasser
564461,William Martin
455262,Todd Arbogast
523166,Hemant Pendse
474612,Grit Denker
550184,Thomas Huang
344343,Ron Zacharski
425126,Christopher Kuster
233677,Dee Weikle
57121,Christine Palczewski
381444,Shivkumar Chandrasekaran
370469,Kurt Johnson
522339,Ricardo Decca
216726,Satyan Devadoss
382830,Michael Bowler
541989,Judea Pearl
478405,B. Ramakrishna
429784,Jonathan Dordick
298111,Amitabh Mishra
380182,James Engstrom
525662,Lawrence Saul
484603,Ioan Raicu
112973,Matthew Evett
361223,Brian Davis
559140,Lev Gonick
550574,Brian Demsky
243624,Joseph Lyding
422657,Yannis Smaragdakis
381341,Elena Nogina
530563,Luis von Ahn
410638,Kartikeya Mayaram
440498,Michael Shearer
427533,Shuhui Yang
492421,Philip Yu
468586,John Gauch
213293,Bruce Donald
565224,Katherine Isbister
